date,sessions,users,page_views,source,exhibition_page_views,film_page_views,membership_page_views,avg_session_duration_seconds
2022-04-22,67,59,258,Social,75,59,13,228
2022-04-22,82,60,337,Direct,101,108,25,166
2022-04-22,29,25,116,Email,27,34,15,138
2022-04-22,28,20,85,Paid,25,28,10,234
2022-04-23,147,112,508,Organic Search,113,138,31,175
2022-04-23,72,52,312,Social,96,99,16,164
2022-04-23,106,93,416,Direct,93,122,23,138
2022-04-23,33,24,142,Email,39,42,15,155
2022-04-23,28,22,79,Paid,23,21,8,262
2022-04-24,187,136,729,Organic Search,224,238,83,181
2022-04-24,106,83,391,Social,72,103,22,225
2022-04-24,98,81,317,Direct,58,81,28,139
2022-04-24,49,36,144,Email,33,37,19,188
2022-04-24,39,30,132,Paid,25,42,7,147
2022-04-25,139,108,616,Organic Search,166,233,53,158
2022-04-25,82,69,272,Social,78,89,33,202
2022-04-25,77,66,329,Direct,75,84,39,237
2022-04-25,39,30,156,Email,33,54,13,124
2022-04-25,29,24,96,Paid,25,21,6,167
2022-04-26,90,71,336,Organic Search,91,97,39,168
2022-04-26,67,60,234,Social,43,68,30,179
2022-04-26,75,61,259,Direct,77,95,23,143
2022-04-26,30,25,76,Email,21,18,8,236
2022-04-26,26,19,101,Paid,25,32,6,205
2022-04-27,117,94,368,Organic Search,88,86,38,201
2022-04-27,81,70,216,Social,67,55,15,149
2022-04-27,90,69,371,Direct,85,106,20,263
2022-04-27,31,23,112,Email,20,39,6,162
2022-04-27,31,27,89,Paid,25,26,10,118
2022-04-28,131,116,363,Organic Search,90,115,37,162
2022-04-28,81,65,221,Social,51,55,25,140
2022-04-28,96,80,333,Direct,95,111,34,282
2022-04-28,25,20,112,Email,22,38,6,250
2022-04-28,25,19,109,Paid,21,30,7,167
2022-04-29,87,63,239,Organic Search,43,69,23,217
2022-04-29,60,45,213,Social,54,65,29,96
2022-04-29,79,58,300,Direct,81,107,33,193
2022-04-29,27,24,96,Email,23,33,11,236
2022-04-29,24,18,91,Paid,26,30,7,207
2022-04-30,110,96,491,Organic Search,108,167,35,216
2022-04-30,62,50,261,Social,83,82,33,161
2022-04-30,57,41,175,Direct,33,61,11,87
2022-04-30,33,24,126,Email,35,29,15,168
2022-04-30,22,17,85,Paid,26,30,4,161
2022-05-01,191,141,675,Organic Search,107,198,52,223
2022-05-01,98,78,302,Social,74,94,29,263
2022-05-01,102,73,263,Direct,46,50,20,129
2022-05-01,49,41,198,Email,45,52,17,218
2022-05-01,37,29,146,Paid,22,40,11,201
2022-05-02,82,70,259,Organic Search,55,64,20,123
2022-05-02,52,40,166,Social,39,34,14,240
2022-05-02,61,45,212,Direct,50,46,10,153
2022-05-02,23,18,61,Email,10,16,6,174
2022-05-02,17,13,71,Paid,17,14,4,170
2022-05-03,85,73,358,Organic Search,83,71,26,178
2022-05-03,59,44,200,Social,37,55,12,205
2022-05-03,70,58,197,Direct,36,63,14,251
2022-05-03,19,15,69,Email,18,21,8,157
2022-05-03,15,11,41,Paid,8,9,4,141
2022-05-04,110,83,390,Organic Search,81,121,44,253
2022-05-04,59,52,242,Social,55,57,22,161
2022-05-04,52,41,154,Direct,29,31,12,154
2022-05-04,26,18,69,Email,11,19,6,147
2022-05-04,23,20,81,Paid,19,20,5,265
2022-05-05,87,68,382,Organic Search,67,116,50,169
2022-05-05,53,46,238,Social,55,60,29,149
2022-05-05,58,51,173,Direct,42,34,9,129
2022-05-05,27,19,83,Email,19,17,6,208
2022-05-05,23,16,73,Paid,18,19,5,129
2022-05-06,64,55,175,Organic Search,45,44,12,138
2022-05-06,59,48,195,Social,32,36,9,140
2022-05-06,57,48,236,Direct,58,49,24,260
2022-05-06,23,18,62,Email,11,13,5,166
2022-05-06,12,9,40,Paid,10,8,4,173
2022-05-07,141,121,504,Organic Search,120,156,32,176
2022-05-07,77,67,317,Social,73,78,32,268
2022-05-07,98,85,281,Direct,63,79,20,218
2022-05-07,41,32,176,Email,27,53,21,167
2022-05-07,31,27,127,Paid,22,39,9,234
2022-05-08,127,100,438,Organic Search,103,99,34,198
2022-05-08,69,50,228,Social,53,60,12,143
2022-05-08,91,78,318,Direct,49,95,22,266
2022-05-08,29,23,99,Email,17,24,9,160
2022-05-08,27,23,93,Paid,15,24,12,189
2022-05-09,130,106,408,Organic Search,73,113,46,173
2022-05-09,51,45,140,Social,28,37,17,249
2022-05-09,62,46,232,Direct,52,48,16,180
2022-05-09,26,22,103,Email,26,21,14,148
2022-05-09,19,15,63,Paid,9,13,6,215
2022-05-10,129,111,435,Organic Search,91,95,53,251
2022-05-10,69,58,225,Social,43,53,18,171
2022-05-10,79,69,339,Direct,70,91,33,206
2022-05-10,35,30,129,Email,19,33,8,115
2022-05-10,32,26,129,Paid,28,32,12,143
2022-05-11,63,48,259,Organic Search,55,59,31,237
2022-05-11,56,44,176,Social,46,33,23,176
2022-05-11,59,48,259,Direct,62,62,34,141
2022-05-11,22,15,72,Email,18,21,5,202
2022-05-11,14,11,50,Paid,10,14,2,182
2022-05-12,93,70,315,Organic Search,62,91,28,217
2022-05-12,56,47,145,Social,27,41,10,220
2022-05-12,89,67,348,Direct,64,102,48,207
2022-05-12,32,26,102,Email,15,32,13,223
2022-05-12,26,22,84,Paid,20,15,4,168
2022-05-13,117,93,520,Organic Search,82,122,68,120
2022-05-13,66,54,270,Social,51,85,37,148
2022-05-13,74,64,286,Direct,76,85,38,231
2022-05-13,30,24,95,Email,25,26,6,161
2022-05-13,25,21,72,Paid,13,18,9,172
2022-05-14,116,95,469,Organic Search,101,137,29,184
2022-05-14,66,50,289,Social,70,93,27,194
2022-05-14,77,63,316,Direct,76,75,42,222
2022-05-14,25,18,68,Email,11,19,9,160
2022-05-14,26,21,84,Paid,14,19,4,169
2022-05-15,125,100,531,Organic Search,108,158,73,185
2022-05-15,54,39,182,Social,44,36,9,220
2022-05-15,69,57,177,Direct,37,53,20,232
2022-05-15,27,22,68,Email,16,15,7,222
2022-05-15,23,17,85,Paid,20,16,9,185
2022-05-16,87,77,330,Organic Search,82,94,24,200
2022-05-16,55,43,149,Social,39,36,14,141
2022-05-16,59,46,193,Direct,38,61,26,208
2022-05-16,28,22,125,Email,22,24,17,228
2022-05-16,20,14,57,Paid,10,17,5,264
2022-05-17,120,89,496,Organic Search,80,133,59,186
2022-05-17,82,60,218,Social,35,54,29,150
2022-05-17,71,58,261,Direct,51,51,27,192
2022-05-17,35,26,119,Email,30,35,12,148
2022-05-17,25,22,78,Paid,13,22,8,227
2022-05-18,85,72,244,Organic Search,54,78,30,69
2022-05-18,48,42,175,Social,27,54,15,254
2022-05-18,69,52,177,Direct,40,39,15,173
2022-05-18,39,29,102,Email,21,23,6,141
2022-05-18,26,19,95,Paid,19,23,7,173
2022-05-19,126,112,500,Organic Search,132,160,63,96
2022-05-19,66,49,211,Social,40,47,25,143
2022-05-19,87,78,356,Direct,85,83,43,157
2022-05-19,35,30,120,Email,29,26,7,210
2022-05-19,32,26,88,Paid,15,28,7,209
2022-05-20,105,89,465,Organic Search,78,111,53,108
2022-05-20,60,45,259,Social,48,52,29,140
2022-05-20,82,64,334,Direct,90,76,44,218
2022-05-20,22,15,96,Email,20,23,9,214
2022-05-20,25,20,73,Paid,14,20,5,151
2022-05-21,157,121,515,Organic Search,109,135,27,127
2022-05-21,80,64,285,Social,46,76,30,299
2022-05-21,107,86,301,Direct,50,88,19,201
2022-05-21,36,31,131,Email,22,30,7,262
2022-05-21,38,28,146,Paid,29,33,14,191
2022-05-22,143,123,542,Organic Search,102,148,62,154
2022-05-22,110,91,457,Social,97,107,40,157
2022-05-22,136,104,557,Direct,111,111,73,208
2022-05-22,57,48,175,Email,44,40,15,192
2022-05-22,35,26,128,Paid,30,40,10,171
2022-05-23,109,84,377,Organic Search,74,120,25,190
2022-05-23,68,61,215,Social,48,67,28,208
2022-05-23,86,73,245,Direct,66,65,14,292
2022-05-23,26,18,78,Email,18,17,7,199
2022-05-23,32,25,100,Paid,16,19,12,238
2022-05-24,120,99,487,Organic Search,126,121,60,187
2022-05-24,72,55,289,Social,48,75,25,146
2022-05-24,115,93,399,Direct,86,91,53,132
2022-05-24,37,29,147,Email,27,42,13,143
2022-05-24,32,25,122,Paid,24,23,14,118
2022-05-25,115,83,459,Organic Search,85,114,33,169
2022-05-25,75,55,322,Social,85,69,23,207
2022-05-25,71,61,277,Direct,53,75,21,153
2022-05-25,33,27,109,Email,22,22,10,170
2022-05-25,23,19,65,Paid,11,19,8,279
2022-05-26,110,80,457,Organic Search,86,104,52,189
2022-05-26,86,68,239,Social,44,70,29,155
2022-05-26,102,86,282,Direct,61,70,19,205
2022-05-26,44,33,197,Email,33,53,27,172
2022-05-26,29,25,114,Paid,23,22,7,152
2022-05-27,94,70,367,Organic Search,93,108,23,231
2022-05-27,51,40,204,Social,36,52,17,57
2022-05-27,75,66,286,Direct,77,78,17,188
2022-05-27,26,22,110,Email,26,24,5,189
2022-05-27,17,14,51,Paid,9,14,6,255
2022-05-28,131,104,330,Organic Search,59,74,23,133
2022-05-28,61,43,255,Social,53,58,29,142
2022-05-28,83,71,367,Direct,65,89,41,225
2022-05-28,39,35,155,Email,35,38,16,233
2022-05-28,22,18,58,Paid,11,13,4,176
2022-05-29,122,99,379,Organic Search,67,117,32,202
2022-05-29,70,55,241,Social,61,74,22,273
2022-05-29,83,61,369,Direct,83,111,33,218
2022-05-29,29,25,88,Email,16,21,6,274
2022-05-29,30,23,119,Paid,31,24,9,171
2022-05-30,115,101,330,Organic Search,58,89,28,193
2022-05-30,67,51,292,Social,61,80,26,128
2022-05-30,93,79,275,Direct,45,83,37,193
2022-05-30,28,22,70,Email,13,22,5,172
2022-05-30,28,24,95,Paid,17,21,7,240
2022-05-31,92,70,289,Organic Search,64,54,22,163
2022-05-31,69,52,193,Social,30,51,11,243
2022-05-31,68,57,210,Direct,32,54,24,213
2022-05-31,27,22,73,Email,18,16,3,123
2022-05-31,24,20,74,Paid,17,22,8,177
2022-06-01,98,77,265,Organic Search,53,47,28,124
2022-06-01,41,34,157,Social,22,41,18,201
2022-06-01,76,58,218,Direct,47,49,16,228
2022-06-01,23,19,83,Email,16,15,8,197
2022-06-01,21,17,93,Paid,19,19,10,210
2022-06-02,76,58,267,Organic Search,36,48,36,80
2022-06-02,53,40,172,Social,35,30,19,219
2022-06-02,65,52,163,Direct,35,36,15,135
2022-06-02,23,19,103,Email,24,27,11,180
2022-06-02,16,11,69,Paid,9,16,4,231
2022-06-03,86,69,338,Organic Search,48,83,28,236
2022-06-03,61,53,177,Social,38,40,9,154
2022-06-03,51,37,217,Direct,34,41,28,150
2022-06-03,26,20,77,Email,15,16,4,161
2022-06-03,17,12,60,Paid,10,15,6,173
2022-06-04,89,74,225,Organic Search,38,54,16,278
2022-06-04,56,42,210,Social,45,51,16,243
2022-06-04,55,40,164,Direct,38,29,16,168
2022-06-04,20,17,75,Email,14,17,4,211
2022-06-04,21,16,64,Paid,11,17,7,156
2022-06-05,101,75,261,Organic Search,54,59,33,177
2022-06-05,69,50,221,Social,31,39,22,190
2022-06-05,94,82,235,Direct,46,66,29,141
2022-06-05,29,25,127,Email,21,28,12,180
2022-06-05,28,21,87,Paid,19,24,9,179
2022-06-06,60,47,216,Organic Search,38,52,22,195
2022-06-06,35,30,112,Social,16,30,12,129
2022-06-06,61,45,186,Direct,33,44,16,159
2022-06-06,16,13,57,Email,10,14,6,126
2022-06-06,18,13,47,Paid,10,9,3,152
2022-06-07,83,66,366,Organic Search,83,85,51,117
2022-06-07,45,32,145,Social,19,26,16,203
2022-06-07,53,38,145,Direct,30,24,11,284
2022-06-07,20,15,83,Email,12,13,7,130
2022-06-07,21,18,80,Paid,14,21,6,190
2022-06-08,118,89,354,Organic Search,84,64,28,236
2022-06-08,83,71,294,Social,56,57,21,170
2022-06-08,61,54,206,Direct,32,39,11,250
2022-06-08,35,28,140,Email,24,35,15,208
2022-06-08,30,23,126,Paid,27,28,16,181
2022-06-09,93,82,282,Organic Search,56,68,24,196
2022-06-09,50,43,216,Social,47,41,25,253
2022-06-09,68,55,271,Direct,43,62,35,159
2022-06-09,19,15,54,Email,9,10,3,141
2022-06-09,17,13,49,Paid,8,10,5,162
2022-06-10,130,109,544,Organic Search,86,151,64,230
2022-06-10,69,58,259,Social,61,44,22,183
2022-06-10,70,54,276,Direct,48,74,17,208
2022-06-10,31,23,107,Email,23,28,12,228
2022-06-10,23,19,100,Paid,22,27,6,156
2022-06-11,96,72,261,Organic Search,50,67,16,217
2022-06-11,49,37,196,Social,40,50,12,285
2022-06-11,54,45,221,Direct,35,54,28,183
2022-06-11,23,17,79,Email,16,15,10,154
2022-06-11,18,13,60,Paid,9,11,3,157
2022-06-12,111,92,358,Organic Search,57,85,20,223
2022-06-12,60,51,212,Social,48,57,15,162
2022-06-12,77,60,338,Direct,59,66,23,195
2022-06-12,30,23,113,Email,26,21,14,193
2022-06-12,25,19,86,Paid,18,15,7,234
2022-06-13,86,74,265,Organic Search,44,57,31,163
2022-06-13,39,34,173,Social,38,35,11,144
2022-06-13,71,53,230,Direct,37,55,27,231
2022-06-13,17,14,60,Email,9,10,6,153
2022-06-13,18,15,48,Paid,7,9,6,186
2022-06-14,90,72,280,Organic Search,56,79,38,253
2022-06-14,59,42,204,Social,41,56,10,160
2022-06-14,49,36,194,Direct,39,35,14,212
2022-06-14,19,15,66,Email,11,16,7,218
2022-06-14,22,19,83,Paid,14,22,9,208
2022-06-15,65,55,207,Organic Search,42,47,28,187
2022-06-15,56,40,150,Social,22,39,14,191
2022-06-15,46,38,116,Direct,25,31,12,179
2022-06-15,26,23,101,Email,20,21,14,118
2022-06-15,19,14,83,Paid,13,19,10,170
2022-06-16,110,95,459,Organic Search,105,80,35,151
2022-06-16,71,51,228,Social,50,40,11,207
2022-06-16,82,65,337,Direct,49,57,22,203
2022-06-16,34,27,142,Email,33,36,10,110
2022-06-16,24,21,62,Paid,12,15,5,197
2022-06-17,86,77,266,Organic Search,62,71,36,135
2022-06-17,51,43,153,Social,23,40,13,167
2022-06-17,68,54,279,Direct,42,70,38,213
2022-06-17,23,20,70,Email,12,11,8,259
2022-06-17,17,15,50,Paid,11,13,4,208
2022-06-18,93,77,257,Organic Search,44,49,19,189
2022-06-18,45,38,156,Social,21,41,9,206
2022-06-18,77,63,229,Direct,36,54,14,224
2022-06-18,30,21,112,Email,21,30,13,216
2022-06-18,21,16,59,Paid,12,16,7,103
2022-06-19,102,78,346,Organic Search,80,84,24,160
2022-06-19,56,43,152,Social,34,37,11,307
2022-06-19,85,67,369,Direct,88,71,33,283
2022-06-19,27,23,112,Email,23,28,7,181
2022-06-19,22,19,98,Paid,15,23,7,99
2022-06-20,92,78,359,Organic Search,58,61,32,162
2022-06-20,56,42,181,Social,39,48,18,182
2022-06-20,76,57,314,Direct,49,80,20,142
2022-06-20,26,21,115,Email,22,21,11,173
2022-06-20,22,17,67,Paid,11,15,3,147
2022-06-21,100,82,429,Organic Search,69,95,31,172
2022-06-21,65,57,282,Social,38,67,27,179
2022-06-21,64,49,172,Direct,24,28,9,197
2022-06-21,29,22,74,Email,16,16,9,97
2022-06-21,25,19,74,Paid,10,18,5,128
2022-06-22,87,71,328,Organic Search,72,61,37,192
2022-06-22,54,47,232,Social,42,43,26,198
2022-06-22,75,58,280,Direct,54,50,14,162
2022-06-22,24,19,68,Email,9,15,7,153
2022-06-22,21,15,93,Paid,15,23,6,173
2022-06-23,80,71,352,Organic Search,58,95,19,187
2022-06-23,46,36,143,Social,29,25,7,207
2022-06-23,61,47,216,Direct,32,53,19,166
2022-06-23,27,23,121,Email,28,23,14,137
2022-06-23,18,13,47,Paid,8,9,5,292
2022-06-24,101,80,280,Organic Search,38,71,31,155
2022-06-24,56,45,153,Social,31,25,9,152
2022-06-24,76,65,232,Direct,49,44,31,196
2022-06-24,24,18,62,Email,9,15,5,208
2022-06-24,19,14,61,Paid,11,17,8,125
2022-06-25,138,100,615,Organic Search,125,104,85,201
2022-06-25,86,68,265,Social,40,56,19,203
2022-06-25,78,60,229,Direct,38,53,29,149
2022-06-25,31,26,81,Email,15,19,8,259
2022-06-25,33,24,115,Paid,22,23,15,170
2022-06-26,115,86,354,Organic Search,73,70,49,264
2022-06-26,66,50,277,Social,48,64,19,195
2022-06-26,75,64,293,Direct,40,70,25,161
2022-06-26,28,20,100,Email,16,18,10,103
2022-06-26,20,15,64,Paid,13,10,7,201
2022-06-27,100,81,254,Organic Search,43,60,25,131
2022-06-27,62,51,177,Social,29,38,15,158
2022-06-27,58,49,178,Direct,35,35,14,157
2022-06-27,22,17,58,Email,10,10,4,213
2022-06-27,18,14,51,Paid,9,13,6,101
2022-06-28,100,83,266,Organic Search,48,71,36,179
2022-06-28,61,44,177,Social,29,46,17,183
2022-06-28,74,66,242,Direct,56,65,24,250
2022-06-28,23,17,64,Email,14,12,8,269
2022-06-28,25,21,94,Paid,15,17,9,172
2022-06-29,111,98,287,Organic Search,41,53,38,215
2022-06-29,64,53,255,Social,36,53,15,234
2022-06-29,56,43,168,Direct,28,30,23,144
2022-06-29,27,23,106,Email,25,29,12,232
2022-06-29,26,19,88,Paid,19,15,5,215
2022-06-30,82,65,224,Organic Search,33,63,24,152
2022-06-30,49,42,180,Social,34,32,22,152
2022-06-30,63,45,224,Direct,30,47,18,204
2022-06-30,26,19,102,Email,15,17,13,195
2022-06-30,18,14,79,Paid,11,13,7,207
2022-07-01,103,88,317,Organic Search,45,65,33,245
2022-07-01,62,47,175,Social,34,41,15,120
2022-07-01,75,66,265,Direct,44,57,27,221
2022-07-01,33,28,126,Email,21,28,11,149
2022-07-01,22,16,69,Paid,9,15,4,193
2022-07-02,82,72,364,Organic Search,60,81,50,169
2022-07-02,60,48,179,Social,34,36,9,166
2022-07-02,74,57,238,Direct,28,40,12,256
2022-07-02,30,26,117,Email,23,19,6,147
2022-07-02,25,21,73,Paid,9,16,6,236
2022-07-03,136,122,571,Organic Search,92,96,37,177
2022-07-03,90,65,382,Social,70,81,51,197
2022-07-03,58,44,166,Direct,24,35,9,285
2022-07-03,27,24,88,Email,13,17,7,180
2022-07-03,24,17,80,Paid,15,19,5,172
2022-07-04,88,68,274,Organic Search,46,54,14,205
2022-07-04,49,35,135,Social,24,24,13,164
2022-07-04,55,49,198,Direct,37,39,20,235
2022-07-04,23,16,100,Email,12,24,11,152
2022-07-04,19,16,56,Paid,7,10,6,263
2022-07-05,53,39,182,Organic Search,32,42,13,187
2022-07-05,46,39,144,Social,24,21,8,255
2022-07-05,44,39,182,Direct,27,43,9,175
2022-07-05,18,14,58,Email,7,8,6,217
2022-07-05,13,10,35,Paid,4,6,4,248
2022-07-06,74,56,288,Organic Search,46,42,25,172
2022-07-06,55,44,148,Social,23,29,14,152
2022-07-06,56,43,226,Direct,32,48,31,154
2022-07-06,22,18,60,Email,7,14,3,89
2022-07-06,22,18,57,Paid,9,11,3,242
2022-07-07,56,49,181,Organic Search,28,34,22,170
2022-07-07,33,29,142,Social,25,22,18,144
2022-07-07,37,32,159,Direct,22,25,14,286
2022-07-07,17,14,70,Email,9,11,9,181
2022-07-07,10,8,31,Paid,3,5,1,163
2022-07-08,70,51,180,Organic Search,31,34,14,194
2022-07-08,48,40,201,Social,29,42,14,221
2022-07-08,51,42,175,Direct,27,32,8,206
2022-07-08,24,19,107,Email,21,18,11,197
2022-07-08,17,12,50,Paid,7,11,5,214
2022-07-09,71,57,233,Organic Search,47,52,25,167
2022-07-09,58,44,259,Social,49,54,27,147
2022-07-09,65,50,233,Direct,33,40,16,102
2022-07-09,28,21,114,Email,18,21,6,211
2022-07-09,21,15,73,Paid,10,16,5,242
2022-07-10,95,83,330,Organic Search,44,47,40,202
2022-07-10,51,38,190,Social,28,33,16,177
2022-07-10,61,46,258,Direct,39,42,17,197
2022-07-10,25,18,70,Email,14,10,4,123
2022-07-10,21,16,61,Paid,8,12,7,225
2022-07-11,90,67,322,Organic Search,46,52,38,146
2022-07-11,61,49,234,Social,29,45,25,146
2022-07-11,64,52,193,Direct,30,42,13,193
2022-07-11,24,20,74,Email,14,13,6,241
2022-07-11,19,14,52,Paid,9,11,3,150
2022-07-12,108,79,393,Organic Search,75,96,34,269
2022-07-12,61,50,242,Social,38,53,19,206
2022-07-12,56,45,241,Direct,41,44,16,204
2022-07-12,24,19,75,Email,9,15,5,160
2022-07-12,19,14,52,Paid,8,11,4,151
2022-07-13,106,82,268,Organic Search,37,42,21,221
2022-07-13,70,60,280,Social,32,64,16,127
2022-07-13,78,69,240,Direct,31,41,31,188
2022-07-13,37,27,126,Email,14,19,8,180
2022-07-13,22,17,92,Paid,16,18,6,134
2022-07-14,86,69,333,Organic Search,57,68,36,189
2022-07-14,46,38,166,Social,33,31,18,260
2022-07-14,59,43,172,Direct,21,39,19,226
2022-07-14,30,23,78,Email,10,18,5,280
2022-07-14,18,13,52,Paid,10,10,4,188
2022-07-15,111,81,294,Organic Search,38,61,16,181
2022-07-15,82,68,316,Social,57,77,18,228
2022-07-15,105,86,334,Direct,55,75,28,161
2022-07-15,32,28,100,Email,20,23,8,192
2022-07-15,32,23,98,Paid,16,19,6,158
2022-07-16,91,67,330,Organic Search,45,49,39,176
2022-07-16,57,43,255,Social,45,55,33,202
2022-07-16,67,52,265,Direct,35,43,14,231
2022-07-16,28,22,78,Email,12,13,4,103
2022-07-16,26,20,108,Paid,18,25,5,222
2022-07-17,120,96,338,Organic Search,57,74,44,278
2022-07-17,85,71,298,Social,59,65,21,219
2022-07-17,65,53,167,Direct,31,27,18,177
2022-07-17,38,33,119,Email,16,26,7,199
2022-07-17,26,21,99,Paid,15,23,10,61
2022-07-18,85,75,371,Organic Search,45,76,47,250
2022-07-18,55,46,189,Social,34,34,12,193
2022-07-18,59,49,150,Direct,22,25,19,192
2022-07-18,22,17,83,Email,9,11,6,165
2022-07-18,19,16,51,Paid,8,10,2,242
2022-07-19,95,80,302,Organic Search,41,73,20,119
2022-07-19,63,54,255,Social,40,37,27,202
2022-07-19,83,70,318,Direct,55,71,44,189
2022-07-19,28,22,121,Email,17,24,15,208
2022-07-19,20,15,78,Paid,12,12,8,186
2022-07-20,78,61,314,Organic Search,46,54,22,129
2022-07-20,61,53,205,Social,26,36,20,181
2022-07-20,49,43,207,Direct,39,35,21,178
2022-07-20,23,18,66,Email,8,10,5,218
2022-07-20,16,14,58,Paid,9,9,7,168
2022-07-21,65,50,284,Organic Search,39,54,27,203
2022-07-21,30,23,101,Social,19,24,7,230
2022-07-21,50,42,129,Direct,26,30,13,173
2022-07-21,18,13,60,Email,11,11,4,148
2022-07-21,15,11,63,Paid,11,10,5,95
2022-07-22,92,72,243,Organic Search,43,40,12,102
2022-07-22,66,52,173,Social,28,36,17,166
2022-07-22,63,50,205,Direct,32,47,28,168
2022-07-22,25,22,69,Email,10,14,9,214
2022-07-22,21,17,64,Paid,8,12,7,167
2022-07-23,113,86,375,Organic Search,62,77,25,157
2022-07-23,61,52,235,Social,29,41,24,142
2022-07-23,81,64,263,Direct,41,41,17,157
2022-07-23,33,24,94,Email,11,20,8,296
2022-07-23,24,20,86,Paid,13,13,11,156
2022-07-24,99,80,255,Organic Search,33,57,20,199
2022-07-24,54,45,148,Social,28,29,11,210
2022-07-24,55,48,194,Direct,33,37,21,176
2022-07-24,22,17,61,Email,10,12,3,203
2022-07-24,21,16,65,Paid,11,13,3,237
2022-07-25,80,61,262,Organic Search,41,52,26,109
2022-07-25,39,31,111,Social,15,25,13,215
2022-07-25,54,44,213,Direct,40,51,22,205
2022-07-25,16,14,57,Email,8,12,6,234
2022-07-25,17,13,51,Paid,9,7,2,195
2022-07-26,85,74,354,Organic Search,42,51,34,241
2022-07-26,58,43,176,Social,31,26,24,204
2022-07-26,70,54,256,Direct,44,55,28,111
2022-07-26,24,20,93,Email,14,19,5,170
2022-07-26,19,15,50,Paid,7,8,3,199
2022-07-27,82,65,227,Organic Search,39,52,24,198
2022-07-27,43,34,166,Social,22,26,12,197
2022-07-27,47,34,148,Direct,28,23,8,132
2022-07-27,20,16,62,Email,8,11,7,210
2022-07-27,18,13,51,Paid,9,8,5,214
2022-07-28,67,56,199,Organic Search,31,48,26,76
2022-07-28,37,29,134,Social,20,26,15,262
2022-07-28,52,41,205,Direct,28,36,17,165
2022-07-28,22,16,93,Email,14,13,5,206
2022-07-28,17,13,51,Paid,10,8,3,167
2022-07-29,84,66,341,Organic Search,58,63,26,231
2022-07-29,48,34,128,Social,22,28,11,214
2022-07-29,44,38,194,Direct,24,46,25,150
2022-07-29,21,15,53,Email,9,11,5,136
2022-07-29,16,11,48,Paid,8,8,5,304
2022-07-30,115,90,353,Organic Search,45,72,37,174
2022-07-30,82,61,261,Social,37,59,34,156
2022-07-30,81,67,341,Direct,50,81,19,179
2022-07-30,35,26,115,Email,16,23,15,126
2022-07-30,28,24,83,Paid,14,15,6,237
2022-07-31,88,73,261,Organic Search,51,48,33,185
2022-07-31,66,53,193,Social,29,43,22,121
2022-07-31,72,63,204,Direct,29,46,28,193
2022-07-31,29,24,113,Email,19,21,15,212
2022-07-31,26,19,108,Paid,21,18,10,158
2022-08-01,67,51,241,Organic Search,48,44,17,197
2022-08-01,52,40,140,Social,19,26,17,249
2022-08-01,48,35,151,Direct,23,26,17,264
2022-08-01,21,17,89,Email,16,20,5,182
2022-08-01,16,12,54,Paid,9,14,4,245
